id,name,set,card_id,image_uris
661,"Faerie Guidemother // Gift of the Fae",eld,ed03df49-7ea7-40ca-96d6-3907d75cc8e3,eld/eld-274-faerie-guidemother.jpg
662,"Giant Killer // Chop Down",eld,d0960ccb-6952-4398-aa94-816e6fb04c2d,eld/eld-275-giant-killer.jpg
663,"Lonesome Unicorn // Rider in Need",eld,b6a1b6c9-8e66-475b-807b-4dd6e88b366a,eld/eld-276-lonesome-unicorn.jpg
664,"Realm-Cloaked Giant // Cast Off",eld,7d764af5-dd94-4874-a69b-c2a657a7d07b,eld/eld-277-realm-cloaked-giant.jpg
665,"Shepherd of the Flock // Usher to Safety",eld,a2a86ee7-f953-4fa2-8f28-a0c28afd733b,eld/eld-278-shepherd-of-the-flock.jpg
666,"Silverflame Squire // On Alert",eld,cff94698-7065-40e9-8722-581b134a08fd,eld/eld-279-silverflame-squire.jpg
667,"Animating Faerie // Bring to Life",eld,a8924faa-d5f5-4119-9fa1-be0789a5655d,eld/eld-280-animating-faerie.jpg
668,"Brazen Borrower // Petty Theft",eld,d42a57b2-fbe9-4024-a593-f6dc711a2e9d,eld/eld-281-brazen-borrower.jpg
669,"Fae of Wishes // Granted",eld,fbe0da77-7b53-41cc-b6e6-eed5092d38c5,eld/eld-282-fae-of-wishes.jpg
670,"Hypnotic Sprite // Mesmeric Glare",eld,cdb80c03-53a5-4142-a630-bcf489d6383d,eld/eld-283-hypnotic-sprite.jpg
671,"Merfolk Secretkeeper // Venture Deeper",eld,8182c9e0-861e-4736-997b-e79e62a2fec5,eld/eld-284-merfolk-secretkeeper.jpg
672,"Queen of Ice // Rage of Winter",eld,81b16101-c0ac-4224-ade9-abba72773ec1,eld/eld-285-queen-of-ice.jpg
673,"Foulmire Knight // Profane Insight",eld,6a16f907-93df-419e-8a65-ee96938e4143,eld/eld-286-foulmire-knight.jpg
674,"Murderous Rider // Swift End",eld,49c98e70-e8fe-4fea-b1d0-e7560780fda9,eld/eld-287-murderous-rider.jpg
675,"Order of Midnight // Alter Fate",eld,6d747619-3057-4973-aec7-a0e4674e94f7,eld/eld-288-order-of-midnight.jpg
676,"Reaper of Night // Harvest Fear",eld,39c0abef-f59c-473a-8a6e-eacd4a78ff72,eld/eld-289-reaper-of-night.jpg
677,"Smitten Swordmaster // Curry Favor",eld,ea2a7e55-be1c-4552-92f0-c68f085f3a27,eld/eld-290-smitten-swordmaster.jpg
678,"Bonecrusher Giant // Stomp",eld,ff984a4c-1818-4f8f-a9d7-fce57e77937d,eld/eld-291-bonecrusher-giant.jpg
679,"Embereth Shieldbreaker // Battle Display",eld,13b553f1-8107-42a8-841a-91adf71cff72,eld/eld-292-embereth-shieldbreaker.jpg
680,"Merchant of the Vale // Haggle",eld,039c20ab-13c4-426a-888c-9093340a85a0,eld/eld-293-merchant-of-the-vale.jpg
681,"Rimrock Knight // Boulder Rush",eld,b218d970-d3a9-4845-8ee9-efad9aff0fdd,eld/eld-294-rimrock-knight.jpg
682,"Beanstalk Giant // Fertile Footsteps",eld,49875f7a-31b9-4276-b971-8ead1e18fc81,eld/eld-295-beanstalk-giant.jpg
683,"Curious Pair // Treats to Share",eld,8a20f78f-32c6-4ba4-8389-1fde32ea42e4,eld/eld-296-curious-pair.jpg
684,"Flaxen Intruder // Welcome Home",eld,489ae8ac-8329-49f0-a301-875f7ba37c97,eld/eld-297-flaxen-intruder.jpg
685,"Garenbrig Carver // Shield's Might",eld,bb6b2759-c315-42cb-8842-dc4f0f42c01d,eld/eld-298-garenbrig-carver.jpg
686,"Lovestruck Beast // Heart's Desire",eld,341110e5-577d-45ee-bf62-53373a331c87,eld/eld-299-lovestruck-beast.jpg
687,"Rosethorn Acolyte // Seasonal Ritual",eld,472bed9a-10f3-4811-b562-5a746a712cd8,eld/eld-300-rosethorn-acolyte.jpg
688,"Tuinvale Treefolk // Oaken Boon",eld,7b7c91e7-b0c6-47e1-9c92-c5e9faace876,eld/eld-301-tuinvale-treefolk.jpg
689,"Oakhame Ranger // Bring Back",eld,c389e04c-b009-4468-b760-5dd588cff9b9,eld/eld-302-oakhame-ranger.jpg
690,"Kenrith, the Returned King",eld,56c1227e-bea7-47cb-bbec-389a3d585af5,eld/eld-303-kenrith-the-returned-king.jpg
691,"Rowan, Fearless Sparkmage",eld,030f4058-54e5-4333-bd6c-2789c334bf12,eld/eld-304-rowan-fearless-sparkmage.jpg
692,"Garrison Griffin",eld,94a04717-5cd7-4982-bf36-00cea30b9ef1,eld/eld-305-garrison-griffin.jpg
693,"Rowan's Battleguard",eld,9c8a3119-ce9b-4fe5-aea3-871a7eee216e,eld/eld-306-rowan-s-battleguard.jpg
694,"Rowan's Stalwarts",eld,b537c4e3-88d1-430d-b4c8-16e0716d1927,eld/eld-307-rowan-s-stalwarts.jpg
695,"Wind-Scarred Crag",eld,75f5875e-487f-4586-95f3-3627050a6744,eld/eld-308-wind-scarred-crag.jpg
696,"Oko, the Trickster",eld,83e61813-c4c8-4e80-8808-ac5107966ee3,eld/eld-309-oko-the-trickster.jpg
697,"Oko's Accomplices",eld,71c52b50-35aa-4858-8c8e-c81dcb29a7fc,eld/eld-310-oko-s-accomplices.jpg
698,"Bramblefort Fink",eld,fc83a142-9d0f-4a39-baeb-4e2f62009204,eld/eld-311-bramblefort-fink.jpg
699,"Oko's Hospitality",eld,81fb103d-f07c-4113-9da7-843cc7dab340,eld/eld-312-oko-s-hospitality.jpg
700,"Thornwood Falls",eld,f5159db6-a87f-40eb-8c5c-821dfb67ff6d,eld/eld-313-thornwood-falls.jpg
701,"Mace of the Valiant",eld,6c141ed6-02ee-49c4-98af-938ebcefb2f5,eld/eld-314-mace-of-the-valiant.jpg
702,"Silverwing Squadron",eld,4348513e-4a03-4e06-98e0-ac6c0dfb013d,eld/eld-315-silverwing-squadron.jpg
703,"Faerie Formation",eld,15709316-7382-46b9-9b70-53a5147e7051,eld/eld-316-faerie-formation.jpg
704,"Shimmer Dragon",eld,5beffa4c-4188-48c1-8374-3ac3e8ea1900,eld/eld-317-shimmer-dragon.jpg
705,"Workshop Elders",eld,53913e26-d98b-4ca6-aeea-23633d762d46,eld/eld-318-workshop-elders.jpg
706,"Chittering Witch",eld,8c298940-4277-4145-9f2f-a284fd2e1a9d,eld/eld-319-chittering-witch.jpg
707,"Taste of Death",eld,851066e5-d5f2-4e53-8b88-487441a77548,eld/eld-320-taste-of-death.jpg
708,"Embereth Skyblazer",eld,166ee7fc-a0f7-49af-85bf-d5b36bb2bff4,eld/eld-321-embereth-skyblazer.jpg
709,"Steelbane Hydra",eld,91d0e54d-6e18-44a5-adc2-d875d5b6784f,eld/eld-322-steelbane-hydra.jpg
710,"Thorn Mammoth",eld,80138656-b2e2-43bf-9fe6-7a852f53f9e9,eld/eld-323-thorn-mammoth.jpg
711,"Alela, Artful Provocateur",eld,726e7dc5-2089-4758-93e1-79212aedf75f,eld/eld-324-alela-artful-provocateur.jpg
712,"Banish into Fable",eld,2b5e4c5d-7d1d-4426-8351-35c12e29d9c3,eld/eld-325-banish-into-fable.jpg
713,"Chulane, Teller of Tales",eld,83f43730-1c1f-4150-8771-d901c54bedc4,eld/eld-326-chulane-teller-of-tales.jpg
714,"Gluttonous Troll",eld,867e245b-6153-479c-9e09-682afb017ff3,eld/eld-327-gluttonous-troll.jpg
715,"Knights' Charge",eld,6b86f7db-ae1d-49fe-a9c5-488bbf3afac7,eld/eld-328-knights-charge.jpg
716,"Korvold, Fae-Cursed King",eld,92ea1575-eb64-43b5-b604-c6e23054f228,eld/eld-329-korvold-fae-cursed-king.jpg
717,"Syr Gwyn, Hero of Ashvale",eld,a33add37-379d-4a90-9c04-529dff676986,eld/eld-330-syr-gwyn-hero-of-ashvale.jpg
718,"Arcane Signet",eld,84128e98-87d6-4c2f-909b-9435a7833e63,eld/eld-331-arcane-signet.jpg
719,"Tome of Legends",eld,040301e8-20c1-4f4c-8766-d05f11415efd,eld/eld-332-tome-of-legends.jpg
720,"Command Tower",eld,ec1f1041-f667-4b73-b1f2-e5bcae84095e,eld/eld-333-command-tower.jpg
721,"Acclaimed Contender",eld,0dbf3260-b956-40da-abc7-764781c9f26f,eld/eld-334-acclaimed-contender.jpg
722,"Charming Prince",eld,dd45820e-39be-448e-b446-44f3ebab555e,eld/eld-335-charming-prince.jpg
723,"The Circle of Loyalty",eld,35538cb0-813a-46a1-9c2b-0a1eda866ed0,eld/eld-336-the-circle-of-loyalty.jpg
724,"Happily Ever After",eld,c38c9120-ac20-4f81-b8d8-9d490cc2a913,eld/eld-337-happily-ever-after.jpg
725,"Harmonious Archon",eld,5ee91fd2-794f-4c6a-8ce6-3bd2b12f95bb,eld/eld-338-harmonious-archon.jpg
726,Hushbringer,eld,dda18da1-1ba4-421c-8980-a94984a5e12a,eld/eld-339-hushbringer.jpg
727,"Linden, the Steadfast Queen",eld,052ab231-6575-4682-9208-13ac6b9d7910,eld/eld-340-linden-the-steadfast-queen.jpg
728,"Worthy Knight",eld,323ed08b-36a2-46ba-953b-59085e5db4e3,eld/eld-341-worthy-knight.jpg
729,"Emry, Lurker of the Loch",eld,157f343d-8583-4827-a77d-d916e6a5caa1,eld/eld-342-emry-lurker-of-the-loch.jpg
730,"Folio of Fancies",eld,40fb4518-406b-4673-afd9-61a9440e3335,eld/eld-343-folio-of-fancies.jpg
731,"Gadwick, the Wizened",eld,e73b89ce-fdb2-4730-b87c-e23aa131be24,eld/eld-344-gadwick-the-wizened.jpg
732,"The Magic Mirror",eld,ebccea8f-b3f1-41a2-a145-8fc41b21d936,eld/eld-345-the-magic-mirror.jpg
733,"Midnight Clock",eld,9eef0851-c2bb-4b11-b9c2-c659abadd0d9,eld/eld-346-midnight-clock.jpg
734,Mirrormade,eld,236b40cd-c359-41cc-b530-d7d6fbbe33bf,eld/eld-347-mirrormade.jpg
735,"Stolen by the Fae",eld,314ca59b-873b-4665-b46d-d73398f85a67,eld/eld-348-stolen-by-the-fae.jpg
736,"Vantress Gargoyle",eld,c42af2e9-a2cb-495e-a039-ee7b46035310,eld/eld-349-vantress-gargoyle.jpg
737,"Ayara, First of Locthwain",eld,21c6e2cf-3799-4d5b-99c2-feeec15580ec,eld/eld-350-ayara-first-of-locthwain.jpg
738,"Blacklance Paragon",eld,b0b03278-9ce8-4698-a8ca-135668384718,eld/eld-351-blacklance-paragon.jpg
739,"The Cauldron of Eternity",eld,ab0cc8dd-b32c-4306-a542-cc97dc2aafdf,eld/eld-352-the-cauldron-of-eternity.jpg
740,"Clackbridge Troll",eld,0cfe592d-7733-4f26-a395-3042817cc831,eld/eld-353-clackbridge-troll.jpg
741,"Oathsworn Knight",eld,adc82c1f-3584-49d0-b39f-87d97d9153fc,eld/eld-354-oathsworn-knight.jpg
742,"Piper of the Swarm",eld,ee235810-078e-4208-91e2-b559c277eb86,eld/eld-355-piper-of-the-swarm.jpg
743,"Rankle, Master of Pranks",eld,ee4d196e-7ce4-4dc1-9d58-102a89aca2a4,eld/eld-356-rankle-master-of-pranks.jpg
744,"Wishclaw Talisman",eld,9ebcb070-953c-4b47-ad8a-ef207c65053f,eld/eld-357-wishclaw-talisman.jpg
745,"Witch's Vengeance",eld,dac28cfb-dedc-4dac-8b26-27f963f4d310,eld/eld-358-witch-s-vengeance.jpg
746,Embercleave,eld,939b8bcc-b9ac-4d8c-9db4-2bf91a853f03,eld/eld-359-embercleave.jpg
747,"Fervent Champion",eld,5e66e70e-354e-4c3c-9d5d-90f0bf1b857d,eld/eld-360-fervent-champion.jpg
748,"Fires of Invention",eld,515aded7-16fc-498e-9736-f4853e6d5a72,eld/eld-361-fires-of-invention.jpg
749,"Irencrag Feat",eld,257a84d3-bc4e-4bb3-a435-6d243929bd8c,eld/eld-362-irencrag-feat.jpg
750,"Irencrag Pyromancer",eld,40ef45e3-b12a-403e-823c-44f4c95543e8,eld/eld-363-irencrag-pyromancer.jpg
751,"Opportunistic Dragon",eld,b104f257-b3aa-4e7e-987c-7358b6ca7b12,eld/eld-364-opportunistic-dragon.jpg
752,"Robber of the Rich",eld,68b44930-f109-4865-8cd0-735ae5b4299c,eld/eld-365-robber-of-the-rich.jpg
753,"Sundering Stroke",eld,a40ddc1e-aab6-497f-b0d0-ab1dc4d32b44,eld/eld-366-sundering-stroke.jpg
754,"Torbran, Thane of Red Fell",eld,24b63513-5e53-4357-8b28-cb91790e9a72,eld/eld-367-torbran-thane-of-red-fell.jpg
755,"Feasting Troll King",eld,2f907f50-c02e-4348-a2d0-6697705e4047,eld/eld-368-feasting-troll-king.jpg
756,"Gilded Goose",eld,d274723a-27f3-49ec-ade0-d0b5e0e87d84,eld/eld-369-gilded-goose.jpg
757,"The Great Henge",eld,ff7e30c8-b3fc-430f-ac63-d376d9e47a8d,eld/eld-370-the-great-henge.jpg
758,"Once Upon a Time",eld,f2ca07ab-32e9-477c-a263-721a03f778ff,eld/eld-371-once-upon-a-time.jpg
759,"Questing Beast",eld,5357e802-2d25-48d3-a188-101c142787b7,eld/eld-372-questing-beast.jpg
760,"Return of the Wildspeaker",eld,8183abc4-c4b3-409a-908f-cc549a545e69,eld/eld-373-return-of-the-wildspeaker.jpg
761,"Wicked Wolf",eld,30f1377f-c907-4dd4-be1f-e447dd68a06e,eld/eld-374-wicked-wolf.jpg
762,"Wildborn Preserver",eld,27a907bc-2000-43b4-b95f-00acfa594fe0,eld/eld-375-wildborn-preserver.jpg
763,"Yorvo, Lord of Garenbrig",eld,85311717-07f7-4be5-902c-0df1307bf5b5,eld/eld-376-yorvo-lord-of-garenbrig.jpg
764,"Dance of the Manse",eld,d2804de2-5b13-493c-87ac-e59b3bb569a4,eld/eld-377-dance-of-the-manse.jpg
765,"Doom Foretold",eld,4e6d15f8-7ebc-43b7-b8fd-00555e74bcb0,eld/eld-378-doom-foretold.jpg
766,"Escape to the Wilds",eld,1bff641e-aad3-414f-ad5b-8d32c734efa9,eld/eld-379-escape-to-the-wilds.jpg
767,"Faeburrow Elder",eld,77d54dca-d09b-49a6-a446-8144a7db6711,eld/eld-380-faeburrow-elder.jpg
768,"Lochmere Serpent",eld,072648c6-a3ee-4db7-877e-67a5fab46272,eld/eld-381-lochmere-serpent.jpg
769,"Outlaws' Merriment",eld,505532ef-3791-4253-8a2a-b6f02ef45ab4,eld/eld-382-outlaws-merriment.jpg
770,"Stormfist Crusader",eld,516df79f-f2c1-43f1-af1a-c9a32820929b,eld/eld-383-stormfist-crusader.jpg
771,"Sorcerous Spyglass",eld,c177f0e0-a1d3-4790-9e2c-bd5d2250603d,eld/eld-384-sorcerous-spyglass.jpg
772,"Stonecoil Serpent",eld,a47357be-9e4b-4581-94f5-0574754e2977,eld/eld-385-stonecoil-serpent.jpg
773,"Castle Ardenvale",eld,6f1383eb-aa7d-4d3b-bee4-8cffba9ae846,eld/eld-386-castle-ardenvale.jpg
774,"Castle Embereth",eld,9954b9bb-21e7-40af-aaa7-b2001b8d1d45,eld/eld-387-castle-embereth.jpg
775,"Castle Garenbrig",eld,aca10c34-010a-4a9f-a747-2592c4d58c5d,eld/eld-388-castle-garenbrig.jpg
776,"Castle Locthwain",eld,12b8c2e6-5256-4e7e-8d7d-4b386419780a,eld/eld-389-castle-locthwain.jpg
777,"Castle Vantress",eld,4113eeed-9399-4b59-a6d9-7d40190853c5,eld/eld-390-castle-vantress.jpg
778,"Fabled Passage",eld,57645743-27fa-4a75-9511-acfc32dd349a,eld/eld-391-fabled-passage.jpg
779,"Piper of the Swarm",eld,1e3dee73-b220-4da9-82ef-e3f551dccb17,eld/eld-392-piper-of-the-swarm.jpg
780,"Glass Casket",eld,2728180c-c24d-4deb-a901-ae90232ad45d,eld/eld-393-glass-casket.jpg
781,"Slaying Fire",eld,9dfe8919-6244-41ca-a637-07ee971042ed,eld/eld-394-slaying-fire.jpg
782,"Kenrith's Transformation",eld,896e5f61-6074-458d-9e8c-aff99fda75d7,eld/eld-395-kenrith-s-transformation.jpg
783,"Improbable Alliance",eld,eceaa1d6-0d31-4f2d-8ffb-5a4e31712ffa,eld/eld-396-improbable-alliance.jpg
784,"Inspiring Veteran",eld,eb96078d-8632-4e7e-93ae-c4c86c530d19,eld/eld-397-inspiring-veteran.jpg
785,"Alseid of Life's Bounty",thb,36c8c075-9597-412e-9fc4-9d73b4405d12,eld/thb-1-alseid-of-life-s-bounty.jpg
786,"Archon of Falling Stars",thb,d0dd1e40-a514-42df-8cc1-364998c7700c,eld/thb-2-archon-of-falling-stars.jpg
787,"Archon of Sun's Grace",thb,235e5999-e8e5-4093-adff-9d47aec70d10,eld/thb-3-archon-of-sun-s-grace.jpg
788,"Banishing Light",thb,a1ddd113-140f-49c9-b45c-cf1b0d1dffd8,eld/thb-4-banishing-light.jpg
789,"The Birth of Meletis",thb,d824f8bd-58f8-4796-80b5-5cd3033d35e8,eld/thb-5-the-birth-of-meletis.jpg
790,"Captivating Unicorn",thb,13893599-0b87-4fc0-863d-f3e0ae51cc31,eld/thb-6-captivating-unicorn.jpg
791,"Commanding Presence",thb,24e2f681-918e-4f1f-afb1-0f9587c0d7bf,eld/thb-7-commanding-presence.jpg
792,"Dawn Evangel",thb,f7e152ae-43ec-4b9d-a43f-786c2f6c7366,eld/thb-8-dawn-evangel.jpg
793,"Daxos, Blessed by the Sun",thb,0fd2adb3-a6f4-448e-af2a-15ca92b1de63,eld/thb-9-daxos-blessed-by-the-sun.jpg
794,"Daybreak Chimera",thb,f9c1de31-73d4-4c32-9f99-e15df48638e9,eld/thb-10-daybreak-chimera.jpg
795,"Dreadful Apathy",thb,e20c2369-db77-465e-9f0e-bb009225345a,eld/thb-11-dreadful-apathy.jpg
796,"Eidolon of Obstruction",thb,2f48f802-df9d-45b2-afea-98699bcdf0d6,eld/thb-12-eidolon-of-obstruction.jpg
797,"Elspeth Conquers Death",thb,ea20208b-1939-4c69-8cfd-c0a42f9dc427,eld/thb-13-elspeth-conquers-death.jpg
798,"Elspeth, Sun's Nemesis",thb,81aec42f-abb7-42f9-96f5-f1ee2f94db52,eld/thb-14-elspeth-sun-s-nemesis.jpg
799,"Favored of Iroas",thb,f09e7aff-d873-4420-b0d5-1c63d686dd73,eld/thb-15-favored-of-iroas.jpg
800,"Flicker of Fate",thb,59e19bac-176c-4e37-bfc8-27c00de7c37f,eld/thb-16-flicker-of-fate.jpg
801,"Glory Bearers",thb,8a70e1be-f04a-43c1-8fca-205a24e3db38,eld/thb-17-glory-bearers.jpg
802,"Heliod, Sun-Crowned",thb,01a8576e-cadc-4521-aadd-3a05f0bc4d20,eld/thb-18-heliod-sun-crowned.jpg
803,"Heliod's Intervention",thb,8f1c16dd-38e9-4974-b570-8678c114a549,eld/thb-19-heliod-s-intervention.jpg
804,"Heliod's Pilgrim",thb,cafce2f5-f4f4-465b-96dc-bcdd29d4e4bb,eld/thb-20-heliod-s-pilgrim.jpg
805,"Heliod's Punishment",thb,3b8e6878-06aa-4505-b3a5-172083b7d258,eld/thb-21-heliod-s-punishment.jpg
806,"Hero of the Pride",thb,81b56863-a52a-4559-a662-f6d9145d5804,eld/thb-22-hero-of-the-pride.jpg
807,"Hero of the Winds",thb,7da95097-dbe7-416a-8571-6ab6d88a531a,eld/thb-23-hero-of-the-winds.jpg
808,"Idyllic Tutor",thb,f06edd53-f3ac-44b0-a087-5670ba8f0fa5,eld/thb-24-idyllic-tutor.jpg
809,"Indomitable Will",thb,47772a34-c72f-44e8-b272-4ef2d2af5c82,eld/thb-25-indomitable-will.jpg
810,"Karametra's Blessing",thb,88c8e4dc-5378-48d6-85b2-f5ea9ec7cf36,eld/thb-26-karametra-s-blessing.jpg
811,"Lagonna-Band Storyteller",thb,c3a87498-2c2c-411a-aa71-d594b2c6cb26,eld/thb-27-lagonna-band-storyteller.jpg
812,"Leonin of the Lost Pride",thb,e1be3729-7970-45df-8c26-4fe09e56629d,eld/thb-28-leonin-of-the-lost-pride.jpg
813,"Nyxborn Courser",thb,0fd32240-c003-4e18-adf1-e2e992c702b1,eld/thb-29-nyxborn-courser.jpg
814,"Omen of the Sun",thb,86586fe3-1a6e-4648-b3ff-b0d9340e66ff,eld/thb-30-omen-of-the-sun.jpg
815,"Phalanx Tactics",thb,5f114a10-0b00-4f3a-bd73-d4c791fbf4d5,eld/thb-31-phalanx-tactics.jpg
816,"Pious Wayfarer",thb,10b1a2b5-5be2-43a2-bc35-95df6eb0984f,eld/thb-32-pious-wayfarer.jpg
817,"Reverent Hoplite",thb,54153b9c-483e-4e5c-a1ab-b1c8a7a657d4,eld/thb-33-reverent-hoplite.jpg
818,"Revoke Existence",thb,9dbb9f86-f487-44b1-815f-30d87868b531,eld/thb-34-revoke-existence.jpg
819,"Rumbling Sentry",thb,4f93f3c9-b317-40c1-87f5-0038c09b646d,eld/thb-35-rumbling-sentry.jpg
820,"Sentinel's Eyes",thb,32adc118-b81e-48c2-b7ef-b62e8c3308d6,eld/thb-36-sentinel-s-eyes.jpg
821,"Shatter the Sky",thb,b706977b-db8e-4810-882d-ed3745404489,eld/thb-37-shatter-the-sky.jpg
822,"Sunmane Pegasus",thb,52e28f5a-55ee-4fcc-bc16-e59944592fcd,eld/thb-38-sunmane-pegasus.jpg
823,"Taranika, Akroan Veteran",thb,a8edd707-5ba3-4978-9a0b-efd0cda367c1,eld/thb-39-taranika-akroan-veteran.jpg
824,"Transcendent Envoy",thb,a9241289-28d2-4827-970e-81bdecbb5c16,eld/thb-40-transcendent-envoy.jpg
825,"Triumphant Surge",thb,75d6eb18-a49d-4fa5-a333-78aafbc4abcb,eld/thb-41-triumphant-surge.jpg
826,"Alirios, Enraptured",thb,26f9ebbe-3791-4d19-88d2-d5de95faff48,eld/thb-42-alirios-enraptured.jpg
827,"Ashiok's Erasure",thb,d568c679-8421-4184-a73c-b18c4164fea5,eld/thb-43-ashiok-s-erasure.jpg
828,"Brine Giant",thb,6811a9dc-e521-4c9e-accb-1efb8346c1db,eld/thb-44-brine-giant.jpg
829,"Callaphe, Beloved of the Sea",thb,c5d433f2-0a3b-4f45-83a3-ed600a6d10b1,eld/thb-45-callaphe-beloved-of-the-sea.jpg
830,"Chain to Memory",thb,fa0e1a22-8f27-4c5b-a65c-c35abd2ff05b,eld/thb-46-chain-to-memory.jpg
831,"Deny the Divine",thb,1200f68a-a8ea-4777-b6b0-de48b2203fd1,eld/thb-47-deny-the-divine.jpg
832,"Eidolon of Philosophy",thb,d2897635-b387-485d-932f-5655244a381f,eld/thb-48-eidolon-of-philosophy.jpg
833,"Elite Instructor",thb,821cd2dd-aa03-4c55-b9e4-98e0284889d3,eld/thb-49-elite-instructor.jpg
834,"Glimpse of Freedom",thb,c1e9c025-1cdb-4da8-8d28-14ad5efb512d,eld/thb-50-glimpse-of-freedom.jpg
835,Ichthyomorphosis,thb,e4763b6c-6471-41bd-b3e4-785564bcf06f,eld/thb-51-ichthyomorphosis.jpg
836,"Kiora Bests the Sea God",thb,2b604451-4f6c-4cfa-8d3a-01f18d01d88f,eld/thb-52-kiora-bests-the-sea-god.jpg
837,"Medomai's Prophecy",thb,3d2bd7b4-28de-4d9e-86c5-a46bd608cb02,eld/thb-53-medomai-s-prophecy.jpg
838,"Memory Drain",thb,aadc1809-d6bb-455c-b6ce-dd11521808b6,eld/thb-54-memory-drain.jpg
839,"Nadir Kraken",thb,7817e039-e509-4b6f-b5a3-deb3769bbdc8,eld/thb-55-nadir-kraken.jpg
840,"Naiad of Hidden Coves",thb,dc6ae489-658b-4c12-b204-f7b58ce84375,eld/thb-56-naiad-of-hidden-coves.jpg
841,"Nyxborn Seaguard",thb,9ad0c7d7-0e44-496f-a2fc-fafc604cb1f1,eld/thb-57-nyxborn-seaguard.jpg
842,"Omen of the Sea",thb,a5f30ecd-d009-4d44-aef4-c926ed55a521,eld/thb-58-omen-of-the-sea.jpg
843,"One with the Stars",thb,98b7070d-4b09-4390-aa21-1bc0aa2b629c,eld/thb-59-one-with-the-stars.jpg
844,"Protean Thaumaturge",thb,749bfd81-c61b-4901-8efb-72611fd08244,eld/thb-60-protean-thaumaturge.jpg
845,"Riptide Turtle",thb,cc4ba296-950c-4e39-ab5e-06be07e4a190,eld/thb-61-riptide-turtle.jpg
846,"Sage of Mysteries",thb,4138fd65-e0c3-42a1-9c0d-4d5f20228b55,eld/thb-62-sage-of-mysteries.jpg
847,"Sea God's Scorn",thb,9504dc26-f5d8-4b9d-9eb1-51a12b893beb,eld/thb-63-sea-god-s-scorn.jpg
848,"Shimmerwing Chimera",thb,f3b54bea-f2c5-4000-9cbd-04c03a1d2ea2,eld/thb-64-shimmerwing-chimera.jpg
849,"Shoal Kraken",thb,ec538182-efba-48d0-91ad-457461b44748,eld/thb-65-shoal-kraken.jpg
850,"Sleep of the Dead",thb,4007572b-a6c8-4a56-b1a7-ff099189c9c0,eld/thb-66-sleep-of-the-dead.jpg
851,"Starlit Mantle",thb,68c53625-6928-494a-af87-7eee2f6643a5,eld/thb-67-starlit-mantle.jpg
852,"Stern Dismissal",thb,0aec4d0f-ba1e-45f8-9764-9bcc3fa50e51,eld/thb-68-stern-dismissal.jpg
853,"Stinging Lionfish",thb,0162a0b8-a2d1-4664-a445-331aee6d5175,eld/thb-69-stinging-lionfish.jpg
854,"Sweet Oblivion",thb,51ac77d4-f918-4bbc-b023-8117a8c401ee,eld/thb-70-sweet-oblivion.jpg
855,"Thassa, Deep-Dwelling",thb,c83ed3e0-82d0-4410-a6ca-b0f923eadf83,eld/thb-71-thassa-deep-dwelling.jpg
856,"Thassa's Intervention",thb,2c1241d0-20d4-4eab-970d-74e476f023b4,eld/thb-72-thassa-s-intervention.jpg
857,"Thassa's Oracle",thb,726e8b29-13e9-4138-b6a9-d2a0d8188d1c,eld/thb-73-thassa-s-oracle.jpg
858,"Thirst for Meaning",thb,2422973d-36ee-4b8c-9a47-fcd160aa9f63,eld/thb-74-thirst-for-meaning.jpg
859,"Threnody Singer",thb,242cdffb-5037-4d49-b194-4b60274a8758,eld/thb-75-threnody-singer.jpg
860,"Thryx, the Sudden Storm",thb,4238b089-c6d8-4e4b-b6a1-a0f89e3b4968,eld/thb-76-thryx-the-sudden-storm.jpg
861,"Towering-Wave Mystic",thb,8c2b4ffc-b1e1-4b16-9a51-1a12f8256a27,eld/thb-77-towering-wave-mystic.jpg
862,"Triton Waverider",thb,b8cb11d7-feae-4511-9a03-bda23119b6a5,eld/thb-78-triton-waverider.jpg
863,"Vexing Gull",thb,869fee23-df75-448d-9fca-6ba6713d459f,eld/thb-79-vexing-gull.jpg
864,"Wavebreak Hippocamp",thb,d900dff5-1196-443f-b9b0-b8e75c67c868,eld/thb-80-wavebreak-hippocamp.jpg
865,"Whirlwind Denial",thb,9e127856-bedd-40a9-9e8e-d1f9fbefe07d,eld/thb-81-whirlwind-denial.jpg
866,"Witness of Tomorrows",thb,64cd9d60-826c-4b35-9684-dccb0880399e,eld/thb-82-witness-of-tomorrows.jpg
867,"Agonizing Remorse",thb,09270c65-546e-4737-a6b7-402cbb87917a,eld/thb-83-agonizing-remorse.jpg
868,"Aphemia, the Cacophony",thb,5b359607-d699-4ba9-a438-48f0dd8f1bf5,eld/thb-84-aphemia-the-cacophony.jpg
869,"Aspect of Lamprey",thb,27157f01-8aed-4485-9f0f-9e7486492e6e,eld/thb-85-aspect-of-lamprey.jpg
870,"Blight-Breath Catoblepas",thb,7865c079-1d91-48d4-852d-d104b6e0c157,eld/thb-86-blight-breath-catoblepas.jpg
871,"Cling to Dust",thb,52c2de5f-e486-4cfe-9fb6-be0078ce5f93,eld/thb-87-cling-to-dust.jpg
872,"Discordant Piper",thb,a8cce294-f6ee-4b18-8b65-7d01d0317b00,eld/thb-88-discordant-piper.jpg
873,"Drag to the Underworld",thb,91852444-9361-4588-a44f-fb90ba1b30e5,eld/thb-89-drag-to-the-underworld.jpg
